OBS AUSTRUS BRITPUS CDNDLUS DTCHGUS FRNFRUS GERMDUS JAPYNUS SWISFUS
3/10/1986 1.425313569 0.693000693 1.397 2.5745  7.0125  2.2805  180.7 1.937
3/11/1986 1.418439716 0.687049124 1.3995  2.556 6.9735  2.2655  179.9 1.922
3/12/1986 1.420454545 0.681663258 1.398 2.578 7.03  2.284 180.2 1.933
3/13/1986 1.419446416 0.685260056 1.3969  2.5915  7.06  2.2955  179.9 1.933
3/14/1986 1.422070535 0.684462697 1.3895  2.5545  6.961 2.263 177.15  1.905
3/17/1986 1.411831145 0.683060109 1.3895  2.54  6.915 2.25  175.73  1.885
3/18/1986 1.40291807  0.677185617 1.3885  2.538 6.9175  2.248 175 1.8835
3/19/1986 1.408450704 0.676132522 1.389 2.5525  6.963 2.2615  177.1 1.895
3/20/1986 1.402327864 0.672268908 1.397 2.5465  6.935 2.2565  176.37  1.8935
3/21/1986 1.401148942 0.666000666 1.3978  2.5305  6.899 2.242 175.8 1.8725
3/24/1986 1.39256371  0.672268908 1.4007  2.582 7.021 2.288 178.9 1.9185
3/25/1986 1.386962552 0.684088111 1.4025  2.6425  7.173 2.339 180.2 1.961
3/26/1986 1.403705783 0.677966102 1.4025  2.63  7.17  2.33  179.8 1.956
3/27/1986 1.404297149 0.673990699 1.397 2.6225  7.155 2.3265  179.52  1.947
3/28/1986 1.403508772 0.678426052 1.3969  2.626 7.18  2.335 179.85  1.953
3/31/1986 1.405283867 0.678656261 1.397 2.643 7.205 2.345 177.6 1.956
4/01/1986 1.385041551 0.679809653 1.3923  2.6397  7.1875  2.343 178.15  1.952
4/02/1986 1.389081817 0.682826903 1.3925  2.674 7.286 2.374 179.5 1.981
4/03/1986 1.398014819 0.685166153 1.393 2.696 7.42  2.393 179.9 2.001
4/04/1986 1.394700139 0.689179876 1.3903  2.6925  7.57  2.3885  180.35  1.992
4/07/1986 1.393534002 0.687049124 1.3863  2.7005  7.6237  2.3965  182.85  2.013
4/08/1986 1.388888889 0.684697022 1.384 2.6345  7.447 2.339 180.05  1.9765
4/09/1986 1.39256371  0.684462697 1.3829  2.636 7.448 2.3425  180.05  1.9565
4/10/1986 1.40016802  0.684228532 1.3885  2.6225  7.408 2.328 178.8 1.945
4/11/1986 1.396648045 0.677506775 1.391 2.597 7.345 2.307 178.35  1.924
4/14/1986 1.395089286 0.674672784 1.4 2.606 7.3675  2.313 179.12  1.935
4/15/1986 1.400364095 0.675675676 1.3923  2.607 7.366 2.3135  178.25  1.934
4/16/1986 1.393534002 0.663790242 1.39  2.5355  7.165 2.2495  176.5 1.8885
4/17/1986 1.396453009 0.654236179 1.3908  2.501 7.065 2.218 175.15  1.847
4/18/1986 1.393728223 0.658761528 1.3864  2.505 7.072 2.218 173.8 1.857
4/21/1986 1.387925052 0.661725781 1.3852  2.4915  7.035 2.2065  172 1.85
4/22/1986 1.370426203 0.657246139 1.3895  2.487 7.025 2.2025  170.15  1.845
4/23/1986 1.369863014 0.656383328 1.3952  2.4785  7.01  2.196 169.35  1.837
4/24/1986 1.368738024 0.651975486 1.3871  2.484 7.02  2.201 169 1.841
4/25/1986 1.368550705 0.647668394 1.384 2.456 6.945 2.176 168.1 1.818
4/28/1986 1.35501355  0.643086817 1.3785  2.4445  6.898 2.1645  167.15  1.8085
4/29/1986 1.351168761 0.644329897 1.3795  2.454 6.934 2.176 167.85  1.8205
4/30/1986 1.350074254 0.644745326 1.3738  2.4405  6.8955  2.165 167.6 1.813
5/01/1986 1.35998912  0.653936699 1.3775  2.4845  7.02  2.205 169.65  1.846
5/02/1986 1.361099769 0.657030223 1.3795  2.4955  7.05  2.215 169.9 1.855
5/05/1986 1.353546291 0.648929267 1.3755  2.466 6.969 2.1875  165.62  1.832
5/06/1986 1.359619307 0.651890482 1.378 2.489 7.035 2.2078  166.25  1.846
5/07/1986 1.355932203 0.64871878  1.38  2.4745  6.9975  2.1965  165.1 1.8325
5/08/1986 1.344989913 0.64808814  1.3775  2.4545  6.945 2.18  163.62  1.815
5/09/1986 1.34264232  0.648298217 1.38  2.451 6.935 2.178 162.35  1.81
5/12/1986 1.339584729 0.64683053  1.3802  2.449 6.927 2.174 161.15  1.8045
5/13/1986 1.368550705 0.651550691 1.379 2.4765  7 2.198 163 1.826
5/14/1986 1.406469761 0.649561546 1.378 2.4625  6.965 2.1845  163.3 1.8175
5/15/1986 1.398992725 0.651465798 1.3755  2.4747  7.009 2.197 163.6 1.829
5/16/1986 1.387347392 0.655522779 1.376 2.49  7.045 2.211 165.4 1.8415
5/19/1986 1.377031121 0.658891744 1.377 2.5058  7.083 2.224 168.15  1.8605
5/20/1986 1.382743363 0.658674746 1.3715  2.5255  7.14  2.241 168.6 1.868
5/21/1986 1.388310426 0.659413122 1.3665  2.526 7.143 2.2425  168.77  1.8635
5/22/1986 1.400952648 0.669882101 1.364 2.564 7.26  2.279 169.3 1.891
5/23/1986 1.394116827 0.669344043 1.368 2.56  7.245 2.276 169.6 1.885
5/27/1986 1.388117712 0.664231152 1.3747  2.558 7.245 2.274 169.2 1.881
5/28/1986 1.386577926 0.665778961 1.3755  2.561 7.2665  2.2795  169 1.8835
5/29/1986 1.388888889 0.670690812 1.3765  2.59  7.345 2.3055  171.6 1.9088
5/30/1986 1.398992725 0.6792094 1.3797  2.6145  7.406 2.325 174.5 1.9335
6/02/1986 1.414427157 0.678426052 1.3893  2.6145  7.403 2.3245  174.9 1.9295
6/03/1986 1.427347987 0.669792364 1.3928  2.559 7.2425  2.2735  171.6 1.881
6/04/1986 1.427959446 0.674081564 1.393 2.565 7.255 2.279 171.53  1.886
6/05/1986 1.444669171 0.668672685 1.393 2.5185  7.125 2.238 168.9 1.8435
6/06/1986 1.430615165 0.664672649 1.3967  2.509 7.098 2.23  167.7 1.841
6/09/1986 1.435338022 0.667556742 1.3927  2.517 7.12  2.236 167.87  1.844
6/10/1986 1.438848921 0.659413122 1.3898  2.5005  7.075 2.22  166.9 1.829
6/11/1986 1.452432825 0.654878847 1.3888  2.494 7.051 2.2135  166.35  1.8275
6/12/1986 1.448645516 0.656598818 1.3872  2.489 7.0475  2.21  165.85  1.828
6/13/1986 1.443626389 0.656383328 1.384 2.4875  7.043 2.2085  165.25  1.822
6/16/1986 1.438641922 0.656598818 1.386 2.4805  7.018 2.201 165.5 1.816
6/17/1986 1.442793248 0.666000666 1.3908  2.524 7.145 2.2405  167.8 1.853
6/18/1986 1.445086705 0.666666667 1.3917  2.524 7.15  2.2405  167.65  1.85
6/19/1986 1.444043321 0.665114732 1.3947  2.514 7.128 2.233 166.88  1.84
6/20/1986 1.448016218 0.667111408 1.3875  2.529 7.1675  2.246 167.7 1.8475
6/23/1986 1.465201465 0.666888963 1.388 2.5325  7.173 2.249 167.9 1.849
6/24/1986 1.47275405  0.659413122 1.3862  2.503 7.084 2.222 166.65  1.824
6/25/1986 1.497005988 0.659413122 1.386 2.4955  7.068 2.216 166.1 1.818
6/26/1986 1.498576352 0.658111221 1.3945  2.503 7.088 2.221 166.1 1.8195
6/27/1986 1.491869312 0.654022237 1.3885  2.485 7.0325  2.204 165.45  1.808
6/30/1986 1.484780995 0.652741514 1.387 2.4795  7.023 2.201 163.8 1.7965
7/01/1986 1.526950679 0.645369474 1.3802  2.451 6.945 2.176 162.7 1.773
7/02/1986 1.545833977 0.650618087 1.3785  2.465 6.987 2.189 163.35  1.784
7/03/1986 1.576044129 0.647039793 1.378 2.4485  6.955 2.1735  161.4 1.7672
7/07/1986 1.569858713 0.651805501 1.38  2.448 6.99  2.183 160.7 1.781
7/08/1986 1.602820965 0.653167864 1.3817  2.455 6.988 2.181 161 1.775
7/09/1986 1.582278481 0.656167979 1.3817  2.461 7.01  2.187 161.08  1.785
7/10/1986 1.582278481 0.659848235 1.3779  2.4505  6.982 2.175 160.5 1.7778
7/11/1986 1.567152484 0.664893617 1.3782  2.464 7.0275  2.189 161.35  1.79
7/14/1986 1.557875058 0.675447484 1.3769  2.457 7.015 2.1805  160.25  1.781
7/15/1986 1.560062403 0.669344043 1.3745  2.4405  6.995 2.166 159.5 1.7595
7/16/1986 1.569612306 0.660501982 1.376 2.424 6.943 2.15  158.4 1.7425
7/17/1986 1.570351759 0.660066007 1.375 2.4215  6.935 2.1475  157.35  1.7447
7/18/1986 1.566906926 0.664672649 1.3753  2.401 6.8875  2.131 156.45  1.724
7/21/1986 1.559332606 0.667111408 1.3762  2.392 6.8625  2.121 155.05  1.713
7/22/1986 1.569365976 0.67114094  1.3839  2.408 6.905 2.1375  156.8 1.7285
7/23/1986 1.596678908 0.670241287 1.3898  2.403 6.8825  2.133 157.45  1.727
7/24/1986 1.632386549 0.669568129 1.3885  2.408 6.91  2.138 156.7 1.725
7/25/1986 1.662510391 0.674536256 1.3872  2.417 6.9435  2.146 157.7 1.7315
7/28/1986 1.638001638 0.675447484 1.388 2.383 6.84  2.114 155.95  1.7025
7/29/1986 1.641227638 0.672043011 1.3875  2.3795  6.8425  2.1115  155.7 1.6915
7/30/1986 1.638269987 0.67136623  1.3839  2.3835  6.854 2.114 156.1 1.697
7/31/1986 1.678133915 0.670465974 1.3795  2.359 6.81  2.0935  153.85  1.678
8/01/1986 1.652346332 0.673400673 1.3807  2.3495  6.782 2.084 153.85  1.6705
8/04/1986 1.662786831 0.680272109 1.382 2.35  6.77  2.084 154 1.678
8/05/1986 1.623376623 0.673400673 1.38  2.354 6.7775  2.09  154.95  1.6875
8/06/1986 1.612903226 0.676132522 1.3825  2.352 6.768 2.085 154.4 1.678
8/07/1986 1.637733377 0.677277345 1.3813  2.33  6.71  2.067 153.8 1.6665
8/08/1986 1.64365549  0.678886626 1.386 2.3328  6.722 2.07  154.15  1.669
8/11/1986 1.647989453 0.673083395 1.3858  2.321 6.69  2.061 153.77  1.6555
8/12/1986 1.643925695 0.673627484 1.39  2.3395  6.752 2.0783  154.7 1.6785
8/13/1986 1.629726206 0.67294751  1.3885  2.3335  6.738 2.0705  154.3 1.6708
8/14/1986 1.609528408 0.669792364 1.3856  2.3242  6.71  2.0625  153.73  1.6615
8/15/1986 1.60436387  0.669344043 1.3892  2.324 6.711 2.063 154.2 1.6635
8/18/1986 1.599744041 0.669792364 1.394 2.333 6.7425  2.071 154.2 1.676
8/19/1986 1.587301587 0.666000666 1.3945  2.32  6.699 2.0585  153.5 1.66
8/20/1986 1.634521085 0.664893617 1.391 2.309 6.6875  2.0485  153.4 1.6475
8/21/1986 1.635322976 0.667512182 1.39  2.3035  6.69  2.0425  153.25  1.6455
8/22/1986 1.647446458 0.672721157 1.391 2.3055  6.699 2.0445  153.45  1.6505
8/25/1986 1.652346332 0.676681554 1.394 2.306 6.697 2.0425  153.84  1.6455
8/26/1986 1.647717911 0.674081564 1.3957  2.3037  6.713 2.05  154.95  1.652
8/27/1986 1.642036125 0.673854447 1.3965  2.308 6.704 2.0455  154.68  1.6455
8/28/1986 1.643385374 0.675447484 1.3925  2.313 6.719 2.05  156.05  1.6515
8/29/1986 1.642036125 0.672043011 1.3881  2.296 6.67  2.0355  154.55  1.641
9/02/1986 1.641227638 0.671501477 1.3862  2.292 6.658 2.032 154.25  1.639
9/03/1986 1.63291966  0.666888963 1.3867  2.287 6.641 2.0265  154.7 1.636
9/04/1986 1.622849724 0.664893617 1.3879  2.29  6.653 2.0298  154.9 1.643
9/05/1986 1.623113131 0.668896321 1.3862  2.309 6.707 2.048 155.4 1.6645
9/08/1986 1.62469537  0.672721157 1.385 2.3365  6.777 2.072 156.15  1.6898
9/09/1986 1.631055293 0.673854447 1.3815  2.3235  6.731 2.06  155.7 1.675
9/10/1986 1.646090535 0.674991563 1.3871  2.328 6.7485  2.0638  154.8 1.6745
9/11/1986 1.619433198 0.680503573 1.3885  2.3605  6.836 2.092 156.4 1.6995
9/12/1986 1.61394448  0.677506775 1.3865  2.326 6.745 2.061 155.35  1.671
9/15/1986 1.597444089 0.675310643 1.386 2.3155  6.71  2.0515  155.18  1.658
9/16/1986 1.600768369 0.677736361 1.3874  2.313 6.711 2.049 156.35  1.6575
9/17/1986 1.60436387  0.677966102 1.3907  2.29  6.645 2.0285  154.8 1.64
9/18/1986 1.599232368 0.679347826 1.3865  2.252 6.5225  1.9898  153.65  1.6105
9/19/1986 1.591596371 0.677736361 1.388 2.2515  6.5265  1.992 152 1.604
9/22/1986 1.58579131  0.686813187 1.387 2.2955  6.645 2.0315  153.6 1.639
9/23/1986 1.581027668 0.690274039 1.3875  2.32  6.711 2.0515  154.66  1.661
9/24/1986 1.586042823 0.691323885 1.388 2.313 6.709 2.048 154.57  1.658
9/25/1986 1.58579131  0.697107006 1.3896  2.3135  6.7 2.046 154.55  1.659
9/26/1986 1.589319771 0.696136443 1.3888  2.313 6.703 2.046 154.35  1.661
9/29/1986 1.593625498 0.697836706 1.3884  2.285 6.633 2.0255  153.65  1.641
9/30/1986 1.592610288 0.691180536 1.3888  2.29  6.641 2.0272  154.35  1.647
10/01/1986  1.585288523 0.692520776 1.388 2.284 6.6225  2.0215  154.15  1.6405
10/02/1986  1.584786054 0.69735007  1.388 2.2675  6.576 2.0065  153.92  1.6265
10/03/1986  1.576541069 0.693240901 1.3865  2.2595  6.546 1.9995  154.17  1.6205
10/06/1986  1.574555188 0.695168578 1.3855  2.251 6.523 1.9905  154.06  1.6195
10/07/1986  1.576044129 0.698324022 1.387 2.2615  6.549 2.0015  154.07  1.6295
10/08/1986  1.571091909 0.704126179 1.3863  2.2575  6.535 1.997 154.35  1.628
10/09/1986  1.566170713 0.703482237 1.387 2.2638  6.567 2.004 154.95  1.631
10/10/1986  1.566170713 0.697593303 1.387 2.2445  6.51  1.987 154.45  1.6185
10/14/1986  1.573069058 0.695894224 1.3887  2.2325  6.468 1.975 153.97  1.6155
10/15/1986  1.56030582  0.694685655 1.3893  2.231 6.467 1.974 154.2 1.615
10/16/1986  1.5625  0.695652174 1.3893  2.233 6.469 1.9755  154.2 1.619
10/17/1986  1.567889621 0.698567936 1.3903  2.232 6.47  1.975 154.23  1.621
10/20/1986  1.569858713 0.699398517 1.3917  2.2485  6.509 1.988 154.75  1.6313
10/21/1986  1.569858713 0.69637883  1.391 2.247 6.51  1.9885  155.16  1.6298
10/22/1986  1.568135487 0.69881202  1.3904  2.2447  6.502 1.9855  155.8 1.631
10/23/1986  1.546312046 0.702247191 1.3887  2.2545  6.53  1.995 158.13  1.6432
10/24/1986  1.558846454 0.707964602 1.3881  2.2965  6.649 2.032 161.35  1.6735
10/27/1986  1.559575795 0.710984714 1.3878  2.3138  6.688 2.0475  160.7 1.693
10/28/1986  1.554968123 0.706464147 1.3884  2.2965  6.647 2.0335  160.1 1.6765
10/29/1986  1.556420233 0.708466171 1.3886  2.294 6.6265  2.0295  160.5 1.676
10/30/1986  1.558117794 0.715665927 1.3884  2.3195  6.7 2.0525  161.78  1.7035
10/31/1986  1.560549313 0.711490573 1.3905  2.3265  6.7175  2.061 163.4 1.711
11/03/1986  1.562011871 0.70856657  1.3913  2.332 6.737 2.064 164 1.7182
11/04/1986  1.559332606 0.706813684 1.3905  2.3245  6.717 2.058 163.92  1.716
11/05/1986  1.555693839 0.702740689 1.3885  2.332 6.734 2.064 164.5 1.726
11/06/1986  1.557389815 0.69881202  1.3876  2.328 6.7225  2.0615  163.3 1.7195
11/07/1986  1.553277415 0.70136064  1.3885  2.333 6.7375  2.0655  163.2 1.72
11/10/1986  1.547987616 0.696669918 1.3879  2.3115  6.691 2.046 162.85  1.699
11/12/1986  1.550147264 0.701016474 1.3858  2.285 6.616 2.0225  160.62  1.6795
11/13/1986  1.550387597 0.702000702 1.3844  2.271 6.586 2.011 160.9 1.669
11/14/1986  1.549666822 0.699154024 1.3843  2.262 6.5575  2.0025  161.45  1.6615
11/17/1986  1.558846454 0.700280112 1.3852  2.275 6.594 2.0135  162.82  1.675
11/18/1986  1.555693839 0.702987698 1.3832  2.275 6.591 2.013 162.8 1.675
11/19/1986  1.552553951 0.705218618 1.3836  2.2685  6.577 2.0083  162.4 1.671
11/20/1986  1.553760099 0.708867938 1.3852  2.269 6.577 2.009 162.75  1.67
11/21/1986  1.552312946 0.702740689 1.387 2.284 6.615 2.0215  164.05  1.6925
11/24/1986  1.549907006 0.705965408 1.3859  2.2812  6.609 2.0195  164.18  1.69
11/25/1986  1.544401544 0.703135987 1.3858  2.254 6.531 1.9935  162.55  1.6595
11/26/1986  1.537279016 0.698567936 1.3853  2.2495  6.5235  1.9915  162.95  1.66
11/28/1986  1.537515375 0.697593303 1.384 2.231 6.455 1.973 162.05  1.643
12/01/1986  1.538461538 0.695652174 1.3825  2.222 6.44  1.9655  162.25  1.638
12/02/1986  1.540120129 0.697204211 1.3828  2.2295  6.465 1.9727  162 1.6445
12/03/1986  1.534919417 0.698324022 1.3836  2.2295  6.463 1.9725  162.26  1.6415
12/04/1986  1.529051988 0.699790063 1.3813  2.2515  6.5325  1.9925  162.77  1.663
12/05/1986  1.530221882 0.700035002 1.3792  2.2613  6.555 2.001 162.42  1.6725
12/08/1986  1.531393568 0.704473406 1.3775  2.273 6.589 2.01  162.4 1.6795
12/09/1986  1.535862387 0.702493853 1.3775  2.2828  6.618 2.0195  162.6 1.691
12/10/1986  1.532097441 0.701655908 1.3793  2.2735  6.593 2.012 162.75  1.6825
12/11/1986  1.519295047 0.702740689 1.3809  2.2792  6.608 2.0165  162.7 1.688
12/12/1986  1.518372305 0.700623555 1.3785  2.279 6.615 2.017 163.05  1.695
12/15/1986  1.512859304 0.698324022 1.3795  2.281 6.609 2.018 163.25  1.7005
12/16/1986  1.506704837 0.699545296 1.3793  2.281 6.61  2.019 163.95  1.705
12/17/1986  1.504890895 0.699398517 1.379 2.2785  6.603 2.0163  163.65  1.701
12/18/1986  1.504890895 0.698958552 1.3797  2.2715  6.589 2.0095  163 1.6883
12/19/1986  1.493875112 0.698080279 1.3794  2.2686  6.575 2.0065  162.2 1.685
12/22/1986  1.481042654 0.693721818 1.378 2.2375  6.499 1.979 162.75  1.66
12/23/1986  1.504890895 0.688468158 1.3776  2.2225  6.4725  1.966 162.7 1.6415
12/24/1986  1.512859304 0.685635927 1.3784  2.2245  6.485 1.968 161.45  1.644
12/26/1986  1.512859304 0.685871056 1.382 2.22  6.48  1.963 159.75  1.639
12/29/1986  1.508750754 0.681059729 1.3816  2.1965  6.431 1.9425  159.05  1.6235
12/30/1986  1.506477855 0.680966973 1.3831  2.199 6.442 1.9465  159.9 1.6255
12/31/1986  1.503081317 0.674536256 1.381 2.1725  6.377 1.9235  158.3 1.614
1/02/1987 1.501952538 0.67114094  1.3785  2.1655  6.3525  1.918 158.25  1.61
1/05/1987 1.494321578 0.678978816 1.3758  2.1815  6.397 1.931 159.4 1.629
1/06/1987 1.505570611 0.677414984 1.3744  2.1685  6.395 1.9202  158.78  1.6132
1/07/1987 1.507159005 0.680040802 1.3718  2.177 6.422 1.928 158.05  1.6205
1/08/1987 1.500375094 0.677966102 1.3711  2.169 6.403 1.921 158.23  1.611
1/09/1987 1.499250375 0.676589986 1.3702  2.165 6.404 1.9185  158.2 1.6057
1/12/1987 1.499250375 0.670331144 1.3662  2.1325  6.29  1.8915  156.77  1.5817
1/13/1987 1.526251526 0.671005838 1.3661  2.116 6.269 1.876 155.75  1.576
1/14/1987 1.552795031 0.664231152 1.3635  2.07  6.1375  1.836 152.8 1.54
1/15/1987 1.538935057 0.664805212 1.363 2.0785  6.1525  1.842 153.55  1.547
1/16/1987 1.533507131 0.659848235 1.3633  2.08  6.174 1.845 153.4 1.545
1/20/1987 1.508068165 0.657894737 1.3589  2.072 6.141 1.8385  152.68  1.5415
1/21/1987 1.511258879 0.659195781 1.357 2.0825  6.163 1.8475  153.95  1.551
1/22/1987 1.5167602 0.652741514 1.3573  2.046 6.061 1.8145  151.9 1.5225
1/23/1987 1.511715797 0.657678395 1.359 2.059 6.096 1.826 153.08  1.537
1/26/1987 1.509433962 0.654878847 1.3521  2.0565  6.084 1.8235  152.65  1.5325
1/27/1987 1.511258879 0.651168848 1.3436  2.036 6.035 1.8055  151.65  1.5155
1/28/1987 1.514463123 0.651041667 1.3382  2.0175  5.965 1.7885  151.75  1.503
1/29/1987 1.51194436  0.650702759 1.342 2.016 5.966 1.787 152.1 1.503
1/30/1987 1.511030523 0.660501982 1.339 2.0665  6.1075  1.833 153.65  1.546
2/02/1987 1.512859304 0.656124926 1.334 2.0395  6.028 1.807 152.57  1.5255
2/03/1987 1.502629602 0.654664484 1.333 2.0275  6.005 1.7985  152.5 1.518
2/04/1987 1.494098312 0.656685054 1.326 2.0465  6.052 1.814 152.8 1.5325
2/05/1987 1.496557917 0.660066007 1.3315  2.076 6.133 1.8405  153.63  1.5495
2/06/1987 1.494098312 0.663790242 1.3341  2.093 6.1775  1.856 154.45  1.566
2/09/1987 1.503759399 0.658327847 1.336 2.051 6.053 1.8175  152.55  1.5325
2/10/1987 1.498351813 0.651465798 1.336 2.0295  5.99  1.798 152.4 1.518
2/11/1987 1.497005988 0.656598818 1.3438  2.05  6.052 1.8173  153.7 1.538
2/12/1987 1.500150015 0.658327847 1.3455  2.059 6.0775  1.825 154.1 1.546
2/13/1987 1.505343971 0.657894737 1.3425  2.0655  6.095 1.83  153.7 1.549
2/17/1987 1.511030523 0.653381248 1.33  2.049 6.0455  1.8145  153.22  1.5335
2/18/1987 1.500375094 0.65308255  1.3308  2.067 6.091 1.8283  153.85  1.548
2/19/1987 1.503307276 0.655307995 1.3325  2.072 6.112 1.835 154.13  1.553
2/20/1987 1.504211793 0.654321795 1.3303  2.0663  6.088 1.828 153.65  1.5452
2/23/1987 1.497454328 0.648508431 1.3324  2.069 6.094 1.8305  153.68  1.5475
2/24/1987 1.493651979 0.649561546 1.331 2.073 6.107 1.8345  153.78  1.55
2/25/1987 1.483239395 0.650618087 1.3305  2.0665  6.0885  1.8295  153.6 1.5395
2/26/1987 1.483019428 0.649561546 1.3324  2.06  6.073 1.823 153.15  1.536
2/27/1987 1.477104874 0.64683053  1.3332  2.064 6.083 1.8275  153.27  1.5385
3/02/1987 1.467782181 0.639467963 1.3316  2.0685  6.0975  1.8324  153.5 1.5417
3/03/1987 1.473622163 0.641025641 1.3327  2.0708  6.103 1.834 153.65  1.545
3/04/1987 1.470155837 0.639304437 1.3328  2.0755  6.115 1.8385  153.71  1.5485
3/05/1987 1.473187979 0.63379389  1.3342  2.0675  6.098 1.832 153.2 1.544
3/06/1987 1.47601476  0.629326621 1.333 2.077 6.121 1.8398  153.47  1.551
3/09/1987 1.471670346 0.629722922 1.3348  2.0955  6.17  1.8545  153.8 1.5647
3/10/1987 1.463057791 0.63123343  1.3352  2.0975  6.1765  1.857 153.65  1.5635
3/11/1987 1.454122437 0.628535512 1.327 2.113 6.2275  1.871 153.82  1.5698
3/12/1987 1.450326323 0.629524709 1.3211  2.1025  6.192 1.861 153.63  1.56
3/13/1987 1.47601476  0.634920635 1.3213  2.0934  6.1685  1.853 152.65  1.554
3/16/1987 1.472103636 0.631711939 1.3165  2.077 6.1175  1.8375  151.65  1.5375
3/17/1987 1.454333915 0.625978091 1.3129  2.0775  6.12  1.839 151.95  1.5395
3/18/1987 1.455604076 0.622742558 1.3133  2.0765  6.1125  1.8371  151.95  1.538
3/19/1987 1.458363716 0.623713591 1.3155  2.0725  6.104 1.834 151.48  1.5345
3/20/1987 1.458363716 0.624141805 1.3088  2.071 6.1055  1.8345  151.7 1.537
3/23/1987 1.452643812 0.61842919  1.3085  2.0565  6.0625  1.8207  150.25  1.5235
3/24/1987 1.443209698 0.621118012 1.3078  2.0586  6.07  1.822 149.32  1.5235
3/25/1987 1.438848921 0.622742558 1.3114  2.062 6.0765  1.8265  149.15  1.5248
3/26/1987 1.438021283 0.622665006 1.3085  2.064 6.0855  1.8285  149.2 1.527
3/27/1987 1.432664756 0.623830318 1.3065  2.0585  6.069 1.8235  147.72  1.52
3/30/1987 1.423487544 0.622083981 1.3087  2.0365  6.0075  1.8033  146.4 1.507
3/31/1987 1.419446416 0.622277536 1.3053  2.0355  6 1.802 145.68  1.5055
4/01/1987 1.417032733 0.624219725 1.3097  2.057 6.061 1.8212  146.82  1.5215
4/02/1987 1.420051122 0.622277536 1.3073  2.0475  6.035 1.8145  146.5 1.516
4/03/1987 1.409046076 0.621310966 1.308 2.06  6.07  1.826 146.2 1.521
4/06/1987 1.406469761 0.61842919  1.3077  2.0612  6.074 1.8257  146.1 1.5195
4/07/1987 1.411631846 0.617932398 1.3057  2.0615  6.0765  1.8265  145.35  1.515
4/08/1987 1.41023833  0.620039683 1.3077  2.0753  6.119 1.8395  146.6 1.53
4/09/1987 1.399580126 0.618161587 1.3028  2.057 6.069 1.824 144.7 1.5145
4/10/1987 1.392369813 0.615384615 1.3023  2.038 6.015 1.8065  142.55  1.496
4/13/1987 1.383317195 0.615953188 1.3028  2.0435  6.019 1.811 142.65  1.4995
4/14/1987 1.38427464  0.612369871 1.3195  2.0328  5.997 1.803 141.13  1.486
4/15/1987 1.377790025 0.612369871 1.3247  2.0375  6.0095  1.8065  141.75  1.489
4/16/1987 1.398014819 0.613120785 1.3185  2.0427  6.026 1.8115  143 1.493
4/17/1987 1.404494382 0.613496933 1.32  2.047 6.037 1.8155  143.2 1.4965
4/20/1987 1.404099972 0.612857756 1.3183  2.0455  6.033 1.8133  142.4 1.4935
4/21/1987 1.412229911 0.612294881 1.322 2.0495  6.043 1.817 142.35  1.4945
4/22/1987 1.417032733 0.614439324 1.3305  2.0565  6.069 1.8245  142.35  1.4975
4/23/1987 1.405481377 0.610873549 1.3317  2.045 6.032 1.813 141.2 1.4825
4/24/1987 1.409641951 0.603500302 1.3363  2.0205  5.974 1.791 139.75  1.4635
4/27/1987 1.402524544 0.59970015  1.338 2.0113  5.966 1.783 138.4 1.4605
4/28/1987 1.421464108 0.604412209 1.3354  2.027 5.991 1.7963  139.9 1.468
4/29/1987 1.415828968 0.602518527 1.3363  2.0235  5.981 1.7925  140.2 1.4745
